	Code	PEG
14	CBRL	-41.07
23	CC	-0.46
0	CBL$D	0.0
127	CFG$D	0.0
128	CFMS	0.0
129	CFO	0.0
130	CFR	0.0
131	CFR$A	0.0
132	CFRX	0.0
133	CFX	0.0
134	CFXA	0.0
135	CG	0.0
136	CGA	0.0
138	CGC	0.0
139	CGEN	0.0
140	CGIX	0.0
141	CGNX	0.0
142	CGO	0.0
143	CGVIC	0.0
144	CGW	0.0
145	CHA	0.0
146	CHAC	0.0
147	CHAC.U	0.0
137	CGBD	0.0
126	CFG	0.0
124	CFFI	0.0
148	CHAC.W	0.0
103	CEQP	0.0
104	CERC	0.0
105	CERN	0.0
106	CERS	0.0
107	CET	0.0
108	CETV	0.0
109	CETX	0.0
110	CETXP	0.0
111	CETXW	0.0
112	CEV	0.0
113	CEVA	0.0
114	CEW	0.0
115	CEY	0.0
116	CEZ	0.0
117	CF	0.0
118	CFA	0.0
119	CFBI	0.0
120	CFBK	0.0
121	CFFA	0.0
122	CFFAU	0.0
123	CFFAW	0.0
125	CFFN	0.0
149	CHAD	0.0
151	CHAU	0.0
102	CEPU	0.0
177	CHIR	0.0
178	CHIS	0.0
179	CHIU	0.0
180	CHIX	0.0
181	CHK	0.0
182	CHK$D	0.0
183	CHKE	0.0
184	CHKP	0.0
185	CHKR	0.0
186	CHL	0.0
187	CHMA	0.0
188	CHMG	0.0
189	CHMI	0.0
190	CHMI$A	0.0
191	CHMI$B	0.0
192	CHN	0.0
193	CHNA	0.0
194	CHNR	0.0
195	CHRA	0.0
196	CHRS	0.0
197	CHRW	0.0
176	CHIQ	0.0
150	CHAP	0.0
175	CHIM	0.0
173	CHIK	0.0
152	CHCI	0.0
153	CHCO	0.0
154	CHCT	0.0
155	CHD	0.0
156	CHDN	0.0
157	CHE	0.0
158	CHEF	0.0
159	CHEK	0.0
160	CHEKW	0.0
161	CHEKZ	0.0
162	CHEP	0.0
163	CHFC	0.0
164	CHFS	0.0
165	CHGG	0.0
166	CHGX	0.0
167	CHH	0.0
168	CHI	0.0
169	CHIC	0.0
170	CHIE	0.0
171	CHIH	0.0
172	CHII	0.0
174	CHIL	0.0
101	CEO	0.0
99	CENTA	0.0
198	CHS	0.0
36	CCH.W	0.0
37	CCI	0.0
38	CCI$A	0.0
39	CCIH	0.0
40	CCJ	0.0
41	CCK	0.0
42	CCL	0.0
43	CCLP	0.0
35	CCH.U	0.0
44	CCM	0.0
46	CCNE	0.0
47	CCNI	0.0
48	CCO	0.0
49	CCOI	0.0
100	CENX	0.0
51	CCR	0.0
52	CCRC	0.0
53	CCRN	0.0
45	CCMP	0.0
34	CCH	0.0
33	CCF	0.0
31	CCD	0.0
1	CBL$E	0.0
2	CBLI	0.0
3	CBLK	0.0
4	CBM	0.0
5	CBMB	0.0
6	CBMG	0.0
7	CBND	0.0
8	CBNK	0.0
10	CBON	0.0
15	CBS	0.0
16	CBS.A	0.0
18	CBSHP	0.0
20	CBTX	0.0
24	CCA	0.0
25	CCB	0.0
27	CCC	0.0
28	CCC.U	0.0
29	CCC.W	0.0
30	CCCL	0.0
54	CCS	0.0
55	CCU	0.0
50	CCOR	0.0
57	CCZ	0.0
81	CECO	0.0
56	CCXI	0.0
83	CEF	0.0
84	CEFL	0.0
85	CEFS	0.0
86	CEI	0.0
87	CEIX	0.0
88	CEL	0.0
80	CECE	0.0
89	CELC	0.0
91	CELGZ	0.0
92	CELH	0.0
93	CELP	0.0
94	CEM	0.0
95	CEMB	0.0
96	CEMI	0.0
97	CEN	0.0
98	CENT	0.0
90	CELG	0.0
79	CEA	0.0
82	CEE	0.0
68	CDNS	0.0
58	CDAY	0.0
59	CDC	0.0
60	CDE	0.0
61	CDEV	0.0
62	CDK	0.0
63	CDL	0.0
64	CDLX	0.0
65	CDMO	0.0
66	CDMOP	0.0
67	CDNA	0.0
78	CE	0.0
69	CDOR	0.0
199	CHSCL	0.0
71	CDR$B	0.0
70	CDR	0.0
77	CDZI	0.0
76	CDXS	0.0
75	CDXC	0.0
74	CDW	0.0
73	CDTX	0.0
72	CDR$C	0.0
19	CBT	1.36
22	CBZ	1.45
32	CCEP	1.6
13	CBRE	1.71
12	CBPX	1.99
17	CBSH	2.4
21	CBU	2.71
11	CBPO	2.79
26	CCBG	2.83
9	CBOE	11.48
